poutcome,job,marital,education,default,housing,loan,contact,day,month,campaign,duration,pdays,previous,age,balance,y
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,2,85,-1,0,34,365,no
unknown,management,single,tertiary,no,yes,no,unknown,9,may,2,211,-1,0,32,264,no
unknown,admin.,single,tertiary,no,yes,no,unknown,9,may,2,94,-1,0,32,490,no
unknown,technician,single,primary,no,yes,no,unknown,9,may,4,122,-1,0,56,230,no
unknown,technician,single,secondary,no,yes,yes,unknown,9,may,5,175,-1,0,28,-9,no
unknown,technician,single,secondary,no,yes,no,unknown,9,may,2,292,-1,0,35,317,no
unknown,self-employed,single,tertiary,no,yes,yes,unknown,9,may,5,132,-1,0,52,458,no
unknown,technician,married,secondary,no,yes,no,unknown,9,may,2,130,-1,0,35,19,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,2,208,-1,0,32,536,no
unknown,management,divorced,secondary,no,yes,no,unknown,9,may,1,105,-1,0,42,117,no
unknown,blue-collar,single,primary,no,yes,no,unknown,9,may,1,205,-1,0,51,368,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,112,-1,0,47,-98,no
unknown,services,married,secondary,no,yes,no,unknown,9,may,9,117,-1,0,34,627,no
unknown,admin.,married,secondary,no,yes,no,unknown,9,may,1,218,-1,0,45,180,no
unknown,technician,divorced,secondary,no,yes,no,unknown,9,may,1,62,-1,0,31,26,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,97,-1,0,40,2171,no
unknown,entrepreneur,married,secondary,no,yes,no,unknown,9,may,3,101,-1,0,53,-118,no
unknown,technician,single,secondary,no,yes,no,unknown,9,may,1,286,-1,0,44,1059,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,241,-1,0,49,186,no
unknown,services,married,secondary,no,yes,no,unknown,9,may,4,252,-1,0,47,1306,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,283,-1,0,31,3007,no
unknown,admin.,single,secondary,no,yes,no,unknown,9,may,1,131,-1,0,45,-88,no
unknown,blue-collar,married,primary,no,yes,yes,unknown,9,may,1,380,-1,0,30,265,no
unknown,blue-collar,divorced,primary,no,yes,no,unknown,9,may,1,584,-1,0,40,21,no
unknown,admin.,single,unknown,no,yes,no,unknown,9,may,1,371,-1,0,27,230,no
unknown,admin.,married,secondary,no,yes,no,unknown,9,may,1,448,-1,0,28,252,no
unknown,admin.,single,tertiary,no,yes,no,unknown,9,may,1,274,-1,0,28,422,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,2,116,-1,0,44,85,no
unknown,management,married,tertiary,no,yes,no,unknown,9,may,1,357,-1,0,35,4286,no
unknown,blue-collar,married,secondary,no,no,no,unknown,9,may,1,215,-1,0,29,0,no
unknown,blue-collar,divorced,primary,no,no,no,unknown,9,may,1,131,-1,0,33,60,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,61,-1,0,32,687,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,4,617,-1,0,35,40,yes
unknown,technician,single,tertiary,no,yes,no,unknown,9,may,3,483,-1,0,31,22,yes
unknown,technician,single,secondary,no,yes,yes,unknown,9,may,1,847,-1,0,36,-333,no
unknown,technician,married,secondary,no,yes,no,unknown,9,may,1,319,-1,0,41,483,no
unknown,blue-collar,married,secondary,no,yes,yes,unknown,9,may,2,57,-1,0,35,503,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,306,-1,0,40,1245,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,147,-1,0,42,117,no
unknown,technician,single,tertiary,yes,yes,yes,unknown,9,may,1,244,-1,0,34,33,no
unknown,technician,single,secondary,no,yes,no,unknown,9,may,1,128,-1,0,41,-320,no
unknown,blue-collar,divorced,primary,no,yes,no,unknown,9,may,1,100,-1,0,43,49,no
unknown,management,married,tertiary,no,yes,no,unknown,9,may,1,59,-1,0,37,0,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,24,-1,0,26,100,no
unknown,housemaid,married,primary,no,yes,no,unknown,9,may,2,85,-1,0,32,344,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,70,-1,0,51,-286,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,21,-1,0,38,57,no
unknown,unemployed,divorced,secondary,no,no,no,unknown,9,may,1,167,-1,0,51,370,no
unknown,services,divorced,secondary,no,yes,no,unknown,9,may,2,659,-1,0,49,470,no
unknown,housemaid,married,secondary,no,yes,no,unknown,9,may,2,327,-1,0,31,0,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,3,296,-1,0,33,767,no
unknown,admin.,single,unknown,yes,no,no,unknown,9,may,1,307,-1,0,30,1,no
unknown,technician,married,secondary,no,no,no,unknown,9,may,1,120,-1,0,33,0,no
unknown,unemployed,married,secondary,no,yes,no,unknown,9,may,2,390,-1,0,41,121,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,2,83,-1,0,37,190,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,250,-1,0,33,120,no
unknown,services,married,secondary,no,yes,yes,unknown,9,may,1,143,-1,0,32,2068,no
unknown,technician,married,secondary,no,yes,no,unknown,9,may,1,772,-1,0,46,332,yes
unknown,management,single,tertiary,no,no,no,unknown,9,may,1,198,-1,0,34,-322,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,3,21,-1,0,32,274,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,3,929,-1,0,43,3,yes
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,254,-1,0,28,6,no
unknown,technician,divorced,tertiary,no,yes,no,unknown,9,may,1,166,-1,0,46,288,no
unknown,services,divorced,primary,no,yes,no,unknown,9,may,1,93,-1,0,52,146,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,2,134,-1,0,34,286,no
unknown,technician,divorced,secondary,no,yes,yes,unknown,9,may,2,375,-1,0,27,114,no
unknown,technician,single,tertiary,no,yes,yes,unknown,9,may,1,352,-1,0,32,190,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,2,217,-1,0,37,111,no
unknown,management,married,tertiary,no,yes,no,unknown,9,may,1,45,-1,0,29,246,no
unknown,housemaid,divorced,secondary,no,no,no,unknown,9,may,1,93,-1,0,40,108,no
unknown,technician,married,primary,no,yes,no,unknown,9,may,1,165,-1,0,47,187,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,266,-1,0,34,457,no
unknown,admin.,single,secondary,no,yes,yes,unknown,9,may,1,237,-1,0,25,131,no
unknown,management,married,tertiary,no,yes,no,unknown,9,may,1,164,-1,0,30,1825,no
unknown,admin.,married,secondary,no,yes,no,unknown,9,may,1,538,-1,0,31,307,yes
unknown,blue-collar,married,secondary,yes,yes,no,unknown,9,may,2,72,-1,0,35,-198,no
unknown,blue-collar,divorced,secondary,no,yes,no,unknown,9,may,1,171,-1,0,32,739,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,710,-1,0,28,759,yes
unknown,services,single,secondary,no,yes,no,unknown,9,may,3,131,-1,0,27,777,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,514,-1,0,37,378,no
unknown,blue-collar,single,primary,no,yes,no,unknown,9,may,1,127,-1,0,35,337,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,198,-1,0,34,-78,no
unknown,admin.,married,secondary,no,yes,no,unknown,9,may,1,239,-1,0,31,355,no
unknown,management,divorced,tertiary,no,yes,no,unknown,9,may,1,117,-1,0,36,133,no
unknown,technician,married,secondary,no,yes,no,unknown,9,may,1,705,-1,0,38,32,no
unknown,services,married,secondary,no,yes,yes,unknown,9,may,1,155,-1,0,25,55,no
unknown,management,single,tertiary,no,yes,no,unknown,9,may,1,18,-1,0,51,417,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,386,-1,0,26,153,no
unknown,retired,married,tertiary,no,no,no,unknown,9,may,1,138,-1,0,40,794,no
unknown,services,single,secondary,no,yes,no,unknown,9,may,1,341,-1,0,26,187,no
unknown,services,married,secondary,no,yes,no,unknown,9,may,2,339,-1,0,36,335,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,232,-1,0,59,1407,no
unknown,blue-collar,single,secondary,no,yes,yes,unknown,9,may,1,208,-1,0,26,-116,no
unknown,self-employed,married,tertiary,no,yes,no,unknown,9,may,2,124,-1,0,49,1842,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,44,-1,0,33,329,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,75,-1,0,31,428,no
unknown,management,single,secondary,no,yes,no,unknown,9,may,1,485,-1,0,59,181,no
unknown,entrepreneur,married,secondary,no,yes,no,unknown,9,may,1,576,-1,0,38,2139,no
unknown,services,single,secondary,no,yes,yes,unknown,9,may,1,280,-1,0,37,253,no
unknown,unemployed,single,tertiary,no,yes,no,unknown,9,may,2,480,-1,0,31,133,no
unknown,retired,married,secondary,no,yes,no,unknown,9,may,2,86,-1,0,54,785,no
unknown,blue-collar,married,primary,no,yes,yes,unknown,9,may,4,121,-1,0,41,-45,no
unknown,management,married,tertiary,no,yes,no,unknown,9,may,2,93,-1,0,44,223,no
unknown,admin.,single,secondary,no,yes,no,unknown,9,may,3,211,-1,0,28,2831,no
unknown,student,single,secondary,no,yes,no,unknown,9,may,2,238,-1,0,22,2412,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,3,399,-1,0,31,11,no
unknown,services,married,secondary,no,yes,no,unknown,9,may,2,93,-1,0,36,211,no
unknown,admin.,divorced,secondary,no,yes,no,unknown,9,may,3,144,-1,0,37,34,no
unknown,admin.,married,secondary,no,yes,no,unknown,9,may,2,45,-1,0,54,222,no
unknown,management,single,tertiary,no,yes,no,unknown,9,may,1,98,-1,0,28,3285,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,128,-1,0,42,-67,no
unknown,technician,single,tertiary,no,yes,no,unknown,9,may,1,106,-1,0,35,670,no
unknown,admin.,married,secondary,no,yes,no,unknown,9,may,1,121,-1,0,29,0,no
unknown,blue-collar,single,primary,no,yes,no,unknown,9,may,1,123,-1,0,59,96,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,2,92,-1,0,46,-3,no
unknown,self-employed,single,secondary,no,yes,no,unknown,9,may,1,278,-1,0,32,123,no
unknown,management,divorced,tertiary,no,yes,no,unknown,9,may,1,219,-1,0,43,443,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,2462,-1,0,41,406,no
unknown,admin.,married,secondary,no,no,no,unknown,9,may,3,249,-1,0,31,535,no
unknown,services,single,secondary,no,yes,no,unknown,9,may,1,210,-1,0,26,302,no
unknown,blue-collar,married,primary,yes,yes,no,unknown,9,may,1,484,-1,0,29,-43,no
unknown,services,married,secondary,no,no,no,unknown,9,may,1,187,-1,0,31,-346,no
unknown,blue-collar,divorced,secondary,no,yes,no,unknown,9,may,1,172,-1,0,37,-271,no
unknown,technician,married,secondary,no,yes,no,unknown,9,may,4,79,-1,0,35,55,no
unknown,technician,single,tertiary,no,yes,no,unknown,9,may,1,207,-1,0,31,375,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,2,136,-1,0,30,-2,no
unknown,blue-collar,single,primary,no,yes,no,unknown,9,may,2,117,-1,0,29,-680,no
unknown,admin.,divorced,secondary,no,no,no,unknown,9,may,1,393,-1,0,29,0,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,107,-1,0,39,217,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,25,-1,0,31,160,no
unknown,management,single,tertiary,no,yes,no,unknown,9,may,3,132,-1,0,27,118,no
unknown,admin.,single,secondary,no,yes,no,unknown,9,may,1,136,-1,0,22,-1,no
unknown,management,single,secondary,no,yes,no,unknown,9,may,2,384,-1,0,31,453,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,38,-1,0,39,169,no
unknown,admin.,single,secondary,no,yes,no,unknown,9,may,1,164,-1,0,25,787,no
unknown,self-employed,single,secondary,no,yes,no,unknown,9,may,1,825,-1,0,27,78,no
unknown,technician,single,tertiary,no,yes,no,unknown,9,may,1,331,-1,0,28,2269,no
unknown,unemployed,married,primary,no,yes,no,unknown,9,may,2,479,-1,0,31,213,no
unknown,technician,divorced,secondary,no,yes,no,unknown,9,may,2,229,-1,0,46,164,no
unknown,blue-collar,married,secondary,no,no,no,unknown,9,may,2,258,-1,0,37,934,no
unknown,services,single,secondary,no,yes,yes,unknown,9,may,1,490,-1,0,27,4,no
unknown,unemployed,divorced,secondary,no,yes,no,unknown,9,may,1,308,-1,0,34,354,no
unknown,technician,single,secondary,no,yes,no,unknown,9,may,1,137,-1,0,30,23,no
unknown,student,single,secondary,no,yes,no,unknown,9,may,2,545,-1,0,23,318,no
unknown,technician,divorced,secondary,yes,no,yes,unknown,9,may,1,109,-1,0,33,-305,no
unknown,admin.,married,secondary,no,yes,no,unknown,9,may,2,168,-1,0,43,616,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,6,257,-1,0,50,2590,no
unknown,technician,married,secondary,no,yes,no,unknown,9,may,2,213,-1,0,31,1868,no
unknown,blue-collar,single,secondary,no,no,no,unknown,9,may,1,115,-1,0,32,-578,no
unknown,admin.,single,secondary,no,yes,yes,unknown,9,may,1,646,-1,0,32,-227,no
unknown,technician,divorced,secondary,no,yes,no,unknown,9,may,1,106,-1,0,37,1981,no
unknown,management,divorced,unknown,no,yes,no,unknown,9,may,2,95,-1,0,60,404,no
unknown,blue-collar,divorced,secondary,no,yes,no,unknown,9,may,1,205,-1,0,47,65,no
unknown,blue-collar,married,secondary,yes,yes,no,unknown,9,may,1,653,-1,0,32,-1,yes
unknown,services,married,secondary,no,yes,no,unknown,9,may,1,122,-1,0,34,-68,no
unknown,blue-collar,divorced,unknown,no,yes,no,unknown,9,may,1,377,-1,0,36,0,no
unknown,services,single,secondary,no,yes,no,unknown,9,may,1,322,-1,0,28,229,no
unknown,services,divorced,secondary,no,yes,no,unknown,9,may,3,208,-1,0,31,1656,no
unknown,housemaid,married,primary,no,yes,yes,unknown,9,may,2,46,-1,0,43,1342,no
unknown,unemployed,single,secondary,no,yes,no,unknown,9,may,2,211,-1,0,32,331,no
unknown,services,married,secondary,no,yes,yes,unknown,9,may,2,156,-1,0,31,238,no
unknown,admin.,married,primary,no,yes,no,unknown,9,may,2,178,-1,0,56,202,no
unknown,management,single,tertiary,no,yes,no,unknown,9,may,2,133,-1,0,34,318,no
unknown,technician,single,secondary,yes,yes,yes,unknown,9,may,2,206,-1,0,46,-1124,no
unknown,admin.,single,secondary,no,yes,no,unknown,9,may,1,544,-1,0,27,662,no
unknown,blue-collar,married,secondary,no,yes,yes,unknown,9,may,1,143,-1,0,33,1790,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,2,471,-1,0,35,198,no
unknown,management,single,tertiary,no,yes,no,unknown,9,may,3,200,-1,0,29,726,no
unknown,management,married,tertiary,no,yes,no,unknown,9,may,2,324,-1,0,39,183,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,71,-1,0,48,149,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,5,164,-1,0,58,-91,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,3,137,-1,0,36,-9,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,2,91,-1,0,33,134,no
unknown,management,married,tertiary,no,no,no,unknown,9,may,1,280,-1,0,32,0,no
unknown,entrepreneur,single,tertiary,no,yes,no,unknown,9,may,2,230,-1,0,32,6259,no
unknown,admin.,married,secondary,no,no,yes,unknown,9,may,1,63,-1,0,31,27,no
unknown,blue-collar,single,primary,no,yes,no,unknown,9,may,1,135,-1,0,30,383,no
unknown,management,single,tertiary,no,yes,yes,unknown,9,may,1,261,-1,0,30,1108,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,2,215,-1,0,40,117,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,4,200,-1,0,35,108,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,2,391,-1,0,42,479,no
unknown,technician,married,primary,no,yes,no,unknown,9,may,2,1028,-1,0,60,65,yes
unknown,services,single,secondary,no,no,no,unknown,9,may,3,107,-1,0,28,234,no
unknown,admin.,single,secondary,no,yes,no,unknown,9,may,2,108,-1,0,29,-53,no
unknown,unemployed,married,secondary,no,yes,yes,unknown,9,may,2,145,-1,0,33,-131,no
unknown,services,single,secondary,no,yes,yes,unknown,9,may,2,142,-1,0,23,-39,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,1,106,-1,0,34,139,no
unknown,services,single,secondary,no,yes,no,unknown,9,may,1,134,-1,0,29,262,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,190,-1,0,32,160,no
unknown,services,married,secondary,no,yes,yes,unknown,9,may,1,241,-1,0,55,186,no
unknown,retired,single,primary,no,no,no,unknown,9,may,1,180,-1,0,39,-79,no
unknown,admin.,single,secondary,no,yes,no,unknown,9,may,1,237,-1,0,37,1113,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,654,-1,0,26,82,yes
unknown,management,divorced,tertiary,no,yes,no,unknown,9,may,1,189,-1,0,35,321,no
unknown,management,single,tertiary,no,yes,no,unknown,9,may,1,70,-1,0,26,1326,no
unknown,technician,single,tertiary,no,yes,no,unknown,9,may,1,62,-1,0,34,2257,no
unknown,blue-collar,married,primary,no,no,no,unknown,9,may,2,1087,-1,0,55,1373,no
unknown,services,married,secondary,no,yes,yes,unknown,9,may,1,323,-1,0,39,304,no
unknown,student,married,tertiary,no,yes,no,unknown,9,may,2,111,-1,0,27,659,no
unknown,entrepreneur,single,secondary,no,yes,no,unknown,9,may,4,197,-1,0,30,491,no
unknown,management,single,unknown,yes,yes,no,unknown,9,may,3,224,-1,0,28,101,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,557,-1,0,33,33,no
unknown,management,married,tertiary,no,yes,no,unknown,9,may,2,150,-1,0,43,291,no
unknown,services,married,tertiary,no,yes,no,unknown,9,may,2,388,-1,0,50,218,no
unknown,blue-collar,single,primary,no,yes,no,unknown,9,may,1,89,-1,0,26,102,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,2,57,-1,0,33,88,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,3,209,-1,0,47,94,no
unknown,management,single,secondary,no,yes,yes,unknown,9,may,1,188,-1,0,33,-665,no
unknown,blue-collar,married,secondary,yes,yes,yes,unknown,9,may,1,342,-1,0,34,-331,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,84,-1,0,33,550,no
unknown,student,single,secondary,no,yes,no,unknown,9,may,1,97,-1,0,23,151,no
unknown,self-employed,single,tertiary,no,no,no,unknown,9,may,2,530,-1,0,29,5406,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,365,-1,0,33,269,no
unknown,management,married,unknown,no,yes,no,unknown,9,may,1,285,-1,0,41,2457,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,1,352,-1,0,27,45,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,3,316,-1,0,34,610,no
unknown,management,married,secondary,no,yes,no,unknown,9,may,2,126,-1,0,53,-133,no
unknown,management,single,secondary,no,yes,no,unknown,9,may,2,76,-1,0,34,66,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,2,1692,-1,0,40,10,yes
unknown,blue-collar,married,tertiary,no,no,no,unknown,9,may,1,24,-1,0,27,350,no
unknown,services,married,tertiary,no,yes,yes,unknown,9,may,1,253,-1,0,33,546,no
unknown,technician,single,secondary,no,yes,no,unknown,9,may,1,73,-1,0,40,360,no
unknown,student,single,secondary,no,no,no,unknown,9,may,1,622,-1,0,21,6,no
unknown,blue-collar,married,secondary,no,yes,no,unknown,9,may,1,133,-1,0,31,0,no
unknown,blue-collar,married,secondary,no,yes,yes,unknown,9,may,1,178,-1,0,51,22,no
unknown,technician,single,secondary,no,yes,no,unknown,9,may,2,404,-1,0,26,57,no
unknown,management,married,primary,no,yes,no,unknown,9,may,1,275,-1,0,26,1349,no
unknown,admin.,single,secondary,no,no,no,unknown,9,may,1,109,-1,0,32,708,no
unknown,blue-collar,married,secondary,no,yes,yes,unknown,9,may,1,134,-1,0,31,1329,no
unknown,unemployed,married,primary,no,yes,no,unknown,9,may,2,407,-1,0,27,7459,no
unknown,retired,divorced,primary,no,yes,no,unknown,9,may,1,225,-1,0,58,47,no
unknown,services,married,unknown,no,yes,no,unknown,9,may,2,86,-1,0,39,-516,no
unknown,services,married,secondary,no,yes,no,unknown,9,may,1,20,-1,0,30,0,no
unknown,technician,single,tertiary,no,yes,no,unknown,9,may,1,247,-1,0,29,433,no
unknown,technician,married,secondary,yes,yes,no,unknown,9,may,3,129,-1,0,38,9,no
unknown,management,married,tertiary,no,yes,no,unknown,9,may,1,324,-1,0,29,-6,no
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,2,2016,-1,0,28,-197,yes
unknown,blue-collar,single,secondary,no,yes,no,unknown,9,may,2,1054,-1,0,41,184,no
unknown,blue-collar,married,primary,no,yes,no,unknown,9,may,5,256,-1,0,43,336,no
unknown,blue-collar,single,primary,no,yes,no,unknown,9,may,2,163,-1,0,43,36,no
